,word1,word2,val
1173,여행,느낌,7781
1174,애기,시작,7776
1175,중간,점심,7774
1176,참고,시작,7773
1177,종강,갓생,7772
1178,시기,갓생,7772
1179,블로그,목표,7766
1180,운동,영화,7766
1181,제목,갓생,7764
1182,정리,인생,7763
1183,블로그,다행,7760
1184,오늘,부분,7759
1185,피곤,도착,7759
1186,헬스,시작,7758
1187,텐데,시작,7757
1188,아무,블로그,7753
1189,힐링,카페,7753
1190,행복,파티,7750
1191,학교,정리,7749
1192,자연,갓생,7748
1193,대로,갓생,7739
1194,포기,공부,7739
1195,책,도착,7739
1196,오늘,게임,7739
1197,책,새벽,7737
1198,오늘,대신,7733
1199,표정,갓생,7728
1200,카페,아무,7726
1201,힐링,시작,7725
1202,점심,예약,7724
1203,점심,동네,7723
1204,이유,맛집,7720
1205,시작,고생,7719
1206,시작,다리,7713
1207,종일,점심,7711
1208,음료,오늘,7698
1209,카페,기간,7697
1210,일상,도착,7694
1211,커피,시험,7693
1212,진심,운동,7692
1213,편의점,오늘,7691
1214,후기,행복,7686
1215,행복,예전,7669
1216,카페,원래,7664
1217,학교,필요,7662
1218,점심,계획,7660
1219,말씀,갓생,7657
1220,행복,실패,7654
1221,행복,예정,7654
1222,운동,만족,7653
1223,지금,이유,7647
1224,학교,여름,7640
1225,점심,인스타,7635
1226,한국,시작,7635
1227,지금,점심,7627
1228,지금,느낌,7625
1229,카페,가방,7625
1230,행복,여유,7620
1231,그건,갓생,7619
1232,인생,발견,7616
1233,카페,대신,7616
1234,행복,주변,7613
1235,주문,맛집,7613
1236,오늘,아무,7610
1237,커피,동네,7610
1238,일상,수업,7609
1239,지금,노래,7604
1240,메뉴,느낌,7602
1241,일기,인생,7602
1242,블로그,떡볶이,7598
1243,학교,여행,7597
1244,완성,갓생,7593
1245,크리스마스,갓생,7593
1246,운동,생활,7592
1247,카페,연락,7592
1248,작성,갓생,7589
1249,시작,스트레스,7580
1250,주문,운동,7577
1251,시험,새벽,7570
1252,인생,순간,7566
1253,데이,갓생,7562
1254,거트,갓생,7557
1255,오늘,교수,7555
1256,학교,걱정,7552
1257,학교,문제,7551
1258,주문,메뉴,7551
1259,블로그,거기,7549
1260,직장,갓생,7546
1261,운동,시험,7543
1262,점심,라떼,7541
1263,선물,감동,7540
1264,학교,마무리,7538
1265,점심,샐러드,7529
1266,학원,오늘,7525
1267,와인,갓생,7525
1268,인생,만족,7523
1269,인생,상태,7521
1270,연락,블로그,7515
1271,출근,책,7512
1272,서울,노래,7511
1273,퇴근,약속,7510
1274,카페,그게,7509
1275,미래,갓생,7506
1276,시작,당황,7504
1277,종일,공부,7502
1278,원래,오늘,7502
1279,결제,갓생,7499
1280,학교,가족,7497
1281,추억,블로그,7497
1282,프로젝트,갓생,7493
1283,예약,블로그,7488
1284,카페,선생,7482
1285,오늘,목표,7477
1286,기록,공부,7476
1287,행복,초코,7474
1288,크림,오늘,7471
1289,커피,영화,7463
1290,행복,감성,7462
1291,식사,시작,7461
1292,선물,마무리,7461
1293,이유,기대,7459
1294,카페,오픈,7457
1295,운동,목표,7454
1296,행복,오후,7452
1297,카페,만남,7451
1298,카페,도전,7447
1299,서울,느낌,7446
1300,주문,선물,7446
1301,시작,설명,7445
1302,오픈,시작,7443
1303,정리,느낌,7443
1304,주일,일상,7442
1305,불편,갓생,7441
1306,시작,기념,7441
1307,시작,다짐,7435
1308,행복,라떼,7434
1309,인스타,운동,7433
1310,카페,샐러드,7431
1311,시험,선물,7431
1312,성공,도착,7430
1313,단어,갓생,7428
1314,학교,중간,7424
1315,점심,전화,7424
1316,책,영화,7422
1317,만족,느낌,7421
1318,인생,메뉴,7418
1319,티켓,갓생,7413
1320,예정,공부,7412
1321,맛집,기대,7409
1322,여름,느낌,7409
1323,여름,선물,7407
1324,샌드위치,갓생,7405
1325,커피,아이스크림,7404
1326,학교,계획,7399
1327,일상,새벽,7396
1328,선물,가족,7395
1329,커피,치킨,7393
1330,완벽,시작,7390
1331,회사,인생,7388
1332,갓생,감정,7387
1333,오늘,방문,7383
1334,피곤,출근,7380
1335,회사,선물,7379
1336,시작,스토리,7379
1337,카페,애기,7379
1338,웨이팅,시작,7378
1339,커피,눈물,7377
1340,시작,대학,7376
1341,순간,공부,7373
1342,주변,블로그,7371
1343,주말,수업,7368
1344,행복,아무,7367
1345,출근,약속,7366
1346,우린,갓생,7363
1347,오후,블로그,7362
1348,선물,발견,7360
1349,영화,선물,7360
1350,행복,게임,7357
1351,새벽,맛집,7357
1352,초코,블로그,7354
1353,마무리,느낌,7353
1354,정보,갓생,7352
1355,장소,갓생,7351
1356,진심,이유,7349
1357,출근,주일,7346
1358,이걸,오늘,7345
1359,운동,발견,7344
1360,연습,시작,7343
1361,운동,가족,7343
1362,운동,걱정,7339
1363,행복,결과,7338
1364,힐링,행복,7338
1365,퇴근,책,7336
1366,성공,노래,7335
1367,비밀,갓생,7329
1368,포인트,갓생,7329
1369,새벽,버스,7325
1370,오늘,연락,7324
1371,중요,오늘,7323
1372,타임,오늘,7320
1373,주일,주말,7320
1374,출근,이유,7317
1375,일정,시작,7314
1376,시작,모임,7314
1377,주말,이유,7303
1378,추가,공부,7302
1379,시작,강의,7300
1380,피곤,인생,7296
1381,오늘,간식,7295
1382,주문,느낌,7294
1383,버스,느낌,7290
1384,과일,갓생,7290
1385,선생,블로그,7287
1386,시작,디저트,7285
1387,학교,메뉴,7285
1388,진심,도착,7283
1389,선생,공부,7281
1390,피곤,퇴근,7281
1391,시작,병원,7280
1392,학교,출근,7280
1393,학교,전화,7279
1394,책,성공,7279
1395,학교,생활,7277
1396,아저씨,갓생,7277
1397,나머지,갓생,7275
1398,활동,시작,7272
1399,행복,거기,7271
1400,이걸,블로그,7270
1401,카페,라면,7269
1402,성공,느낌,7267
1403,행복,선생,7263
1404,인생,걱정,7263
1405,이유,성공,7260
1406,카페,결과,7260
1407,확인,오늘,7259
1408,일상,여행,7256
1409,점심,간식,7256
1410,필요,커피,7255
1411,이틀,시작,7255
1412,책,계획,7251
1413,시작,건가,7250
1414,여긴,갓생,7247
1415,시즌,갓생,7244
1416,최애,점심,7241
1417,상태,느낌,7234
1418,포장,오늘,7233
1419,약속,맛집,7230
1420,여행,계획,7228
1421,카페,교수,7217
1422,시작,그림,7216
1423,커피,만족,7216
1424,케이크,공부,7213
1425,차이,갓생,7212
1426,후기,공부,7211
1427,커피,인스타,7210
1428,주제,갓생,7209
1429,학원,블로그,7206
1430,주말,새벽,7205
1431,작가,갓생,7204
1432,치킨,공부,7202
1433,국물,갓생,7201
1434,행복,연락,7201
1435,책,주일,7198
1436,장난,갓생,7193
1437,도리,갓생,7192
1438,집중,공부,7191
1439,주변,오늘,7187
1440,약속,느낌,7185
1441,수업,맛집,7185
1442,시작,네이버,7182
1443,블로그,교수,7174
1444,방학,공부,7172
1445,일상,생활,7169
1446,오늘,다이어트,7168
1447,출근,버스,7164
1448,인생,문제,7162
1449,피곤,새벽,7162
1450,이제,시작,7161
1451,퇴근,이유,7160
1452,발견,도착,7154
1453,책,시험,7151
1454,주도,오늘,7147
1455,실화,갓생,7146
1456,리스트,갓생,7146
1457,운동,노력,7142
1458,행복,음료,7140
1459,발견,노래,7138
1460,책,지금,7137
1461,마무리,도착,7137
1462,추가,운동,7133
1463,리뷰,갓생,7132
1464,박스,갓생,7128
1465,학교,인간,7128
1466,블로그,부분,7127
1467,포스팅,블로그,7127
1468,인생,생활,7126
1469,블로그,네이버,7122
1470,카페,사고,7113
1471,이해,오늘,7107
1472,알바,시작,7106
1473,커피,정리,7105
1474,퇴근,메뉴,7104
1475,공부,겨울,7102
1476,커피,추가,7100
1477,핑크,갓생,7098
1478,수업,기대,7096
1479,연휴,갓생,7094
1480,주일,도착,7093
1481,행복,도전,7092
1482,바지,갓생,7092
1483,주간일기,점심,7091
1484,느낌,걱정,7090
1485,주말,약속,7088
1486,커피,일기,7088
1487,커피,음료,7088
1488,결정,갓생,7087
1489,오늘,개인,7087
1490,주일,새벽,7087
1491,원래,블로그,7081
1492,점심,다행,7080
1493,퇴근,주일,7076
1494,행복,방문,7075
1495,중요,공부,7072
1496,피곤,수업,7071
1497,독서,갓생,7069
1498,커피,가족,7063
1499,퇴근,버스,7063
1500,학교,방학,7061
1501,그게,공부,7060
1502,필요,선물,7060
1503,주문,공부,7058
1504,학교,케이크,7055
1505,노래,가족,7050
1506,크림,커피,7049
1507,영화,느낌,7048
1508,카드,시작,7048
1509,점심,식당,7048
1510,평소,오늘,7046
1511,오늘,과제,7044
1512,대학생,갓생,7043
1513,인스타,선물,7040
1514,필요,일상,7039
1515,공부,강의,7037
1516,행복,애기,7035
1517,주일,이유,7034
1518,인간,운동,7032
1519,카톡,시작,7032
1520,과정,갓생,7030
1521,기여,갓생,7030
1522,이유,시험,7030
1523,행복,조합,7025
1524,진심,느낌,7024
1525,초코,점심,7022
1526,포장,점심,7017
1527,카페,기념,7016
1528,스타,갓생,7012
1529,인생,내일,7011
1530,최애,공부,7008
1531,결혼,갓생,7007
1532,실패,공부,7006
1533,부분,공부,7003
1534,학기,수업,7003
1535,블로그,대신,7001
1536,일기,느낌,7000
1537,행복,교수,6997
1538,포기,점심,6996
1539,블로그,과제,6994
1540,공개,갓생,6992
1541,점심,문제,6988
1542,이유,여행,6987
1543,회사,공부,6985
1544,이해,공부,6985
1545,오늘,감성,6985
1546,오늘,선택,6984
1547,약속,새벽,6984
1548,시작,수다,6980
1549,콘서트,갓생,6976
1550,버스,맛집,6972
1551,진심,새벽,6966
1552,포토,카페,6965
1553,티비,갓생,6964
1554,운전,갓생,6963
1555,댓글,갓생,6962
1556,점심,방문,6960
1557,편의점,점심,6960
1558,선배,갓생,6959
1559,마리,갓생,6957
1560,시험,느낌,6956
1561,블로그,라떼,6954
1562,행복,타임,6948
1563,건물,갓생,6945
1564,출근,메뉴,6940
1565,다행,공부,6940
1566,시작,난리,6939
1567,쿠키,카페,6937
1568,학교,퇴근,6937
1569,커피,예약,6937
1570,오늘,사실,6936
1571,종류,갓생,6936
1572,칭찬,시작,6935
1573,카페,재미,6933
1574,오늘,라면,6932
1575,지금,선물,6931
1576,학교,만족,6931
1577,책,기대,6929
1578,도전,공부,6923
1579,주일,시험,6923
1580,시작,서비스,6920
1581,그걸,갓생,6916
1582,도착,눈물,6913
1583,완료,시작,6910
1584,학년,학교,6908
1585,발견,느낌,6908
1586,유행,갓생,6907
1587,시작,만남,6906
1588,시작,스타일,6905
1589,이유,약속,6902
1590,이유,버스,6901
1591,후식,갓생,6900
1592,여행,가족,6900
1593,카페,유튜브,6900
1594,학교,감동,6899
1595,발견,맛집,6899
1596,인스타,느낌,6899
1597,행복,유튜브,6898
1598,카페,과제,6898
1599,하트,갓생,6898
1600,사실,블로그,6897
1601,오늘,그것,6893
1602,최근,블로그,6889
1603,시작,기본,6888
1604,최애,노래,6887
1605,카페,간식,6887
1606,무료,갓생,6886
1607,브이,갓생,6886
1608,프로,시작,6885
1609,마트,갓생,6885
1610,진심,수업,6884
1611,점심,음료,6884
1612,카페,내용,6883
1613,주말,메뉴,6883
1614,행복,크림,6882
1615,책,일기,6881
1616,테이블,카페,6880
1617,예전,공부,6877
1618,일상,기대,6876
1619,등장,갓생,6876
1620,운동,눈물,6875
1621,성공,맛집,6873
1622,블로그,구매,6873
1623,오늘,가방,6873
1624,학원,학교,6871
1625,예상,갓생,6870
1626,학기,블로그,6869
1627,갓생,감자,6869
1628,오후,공부,6868
1629,상태,도착,6867
1630,회사,느낌,6864
1631,공부,감동,6864
1632,파스타,점심,6862
1633,주말,마무리,6861
1634,선물,만족,6861
1635,편의점,블로그,6861
1636,행복,편의점,6859
1637,피곤,노래,6857
1638,점심,예정,6857
1639,카페,이걸,6856
1640,블로그,개월,6855
1641,카페,모임,6854
1642,중요,블로그,6851
1643,음료,블로그,6851
1644,오늘,거리,6851
1645,책,여행,6849
1646,일상,성공,6847
1647,필름,갓생,6842
1648,합격,갓생,6837
1649,여행,서울,6835
1650,케이크,인생,6835
1651,블로그,방문,6835
1652,지원,갓생,6834
1653,재미,오늘,6830
1654,블로그,방학,6828
1655,커피,상태,6827
1656,여유,블로그,6826
1657,시험,문제,6823
1658,행복,내용,6821
1659,이유,여름,6821
1660,이해,블로그,6809
1661,관계,갓생,6806
1662,루틴,갓생,6805
1663,축하,블로그,6804
1664,커피,방문,6802
1665,행복,이걸,6802
1666,블로그,개인,6801
1667,자랑,블로그,6801
1668,소금,갓생,6800
1669,행복,대신,6799
1670,행복,나이,6797
1671,청소,갓생,6796
1672,시장,갓생,6795
1673,조합,오늘,6794
1674,인스타,이유,6791
1675,커플,갓생,6790
1676,운동,문제,6787
1677,저장,갓생,6787
1678,재미,블로그,6785
1679,공부,게임,6785
1680,시작,기절,6784
1681,운동,오후,6782
1682,상태,노래,6781
1683,오늘,영어,6781
1684,식단,갓생,6780
1685,크림,점심,6779
1686,기상,갓생,6778
1687,배경,갓생,6777
1688,위치,갓생,6776
1689,우울,갓생,6775
1690,점심,인간,6774
1691,퇴근,주문,6774
1692,카페,공원,6772
1693,진심,맛집,6771
1694,시작,내년,6770
1695,사이즈,갓생,6768
1696,아이스크림,공부,6767
1697,시작,반복,6765
1698,거울,갓생,6763
1699,케이크,맛집,6762
1700,서울,버스,6762
1701,주간일기,운동,6762
1702,점심,예전,6760
1703,학교,아이스크림,6759
1704,카페,딸기,6759
1705,퇴근,마무리,6759
1706,질문,갓생,6758
1707,마무리,노래,6758
1708,오늘,사고,6758
1709,책,내용,6757
1710,카페,친절,6754
1711,정리,도착,6753
1712,추억,오늘,6752
1713,조심,갓생,6752
1714,택시,카페,6742
1715,인간,노래,6740
1716,운동,동네,6739
1717,인생,노력,6738
1718,이유,영화,6738
1719,인간,이유,6737
1720,오늘,샐러드,6736
1721,지금,일상,6735
1722,카페,알바,6732
1723,새벽,눈물,6732
1724,주간일기,일기,6732
1725,작년,블로그,6731
1726,퇴근,서울,6728
1727,커피,지금,6727
1728,후회,행복,6726
1729,느낌,계획,6724
1730,점심,감동,6722
1731,포기,인생,6721
1732,커피,최애,6716
1733,약속,수업,6716
1734,은근,갓생,6713
1735,운동,예전,6712
1736,행복,오전,6709
1737,예약,도착,6706
1738,카페,바다,6706
1739,카페,서비스,6704
1740,주간,갓생,6703
1741,해결,갓생,6701
1742,정리,이유,6699
1743,자극,갓생,6697
1744,중간,운동,6697
1745,카페,선택,6696
1746,피곤,선물,6696
1747,카페,노력,6695
1748,카페,나이,6695
1749,정리,선물,6692
1750,행복,피자,6692
1751,전화,인생,6692
1752,일본,갓생,6692
1753,지도,갓생,6692
1754,여행,새벽,6691
1755,지하철,시작,6690
1756,운동,오전,6690
1757,여름,도착,6690
1758,오늘,만큼,6689
1759,축하,선물,6689
1760,미니,갓생,6686
1761,행복,구매,6686
1762,메뉴,노래,6683
1763,커피,떡볶이,6683
1764,구름,갓생,6682
1765,주말,서울,6681
1766,인사,시작,6681
1767,운동,예정,6680
1768,행복,포장,6679
1769,다양,갓생,6679
1770,이유,상태,6677
1771,점심,실패,6672
1772,이유,눈물,6672
1773,피자,오늘,6671
1774,커피,내일,6671
1775,카페,다리,6670
1776,치킨,운동,6669
1777,카페,당황,6665
1778,운동,도전,6660
1779,모자,갓생,6658
1780,성격,갓생,6657
1781,필요,노래,6655
1782,커피,오후,6650
1783,공감,갓생,6646
1784,당일,갓생,6645
1785,수업,눈물,6645
1786,뭔지,갓생,6641
1787,학교,치킨,6639
1788,피자,점심,6638
1789,대기,갓생,6635
1790,출근,서울,6633
1791,파티,블로그,6633
1792,집중,오늘,6633
1793,카페,개인,6632
1794,회식,갓생,6632
1795,시작,나라,6632
1796,파티,오늘,6630
1797,오늘,다리,6630
1798,최애,인생,6624
1799,커피,걱정,6624
1800,행복,주간일기,6624
1801,만족,도착,6622
1802,현실,시작,6621
1803,행복,원래,6621
1804,책,맛집,6619
1805,행복,고생,6619
1806,카페,직원,6617
1807,행복,사실,6616
1808,직원,시작,6616
1809,웨이팅,맛집,6612
1810,취소,갓생,6610
1811,성공,새벽,6610
1812,행복,이해,6607
1813,행복,만큼,6606
1814,공부,거기,6605
1815,행복,자랑,6605
1816,새벽,기대,6605
1817,후기,점심,6604
1818,교육,갓생,6603
1819,애기,블로그,6601
1820,시작,냄새,6599
1821,커피,디저트,6599
1822,애플,갓생,6598
1823,중간,도착,6598
1824,오늘,애기,6596
1825,이유,서울,6594
1826,택시,시작,6594
1827,학교,종일,6592
1828,대학,공부,6586
1829,출근,마무리,6585
1830,학교,선생,6583
1831,일상,마무리,6583
1832,연속,갓생,6581
1833,의미,오늘,6581
1834,케이크,노래,6580
1835,파스타,오늘,6580
1836,시작,대화,6578
1837,학원,카페,6577
1838,수업,기간,6577
1839,한잔,갓생,6573
1840,책,약속,6570
1841,시작,소개,6569
1842,점심,기록,6568
1843,오늘,아무것,6568
1844,학교,일기,6566
1845,주간일기,일상,6566
1846,주문,주말,6565
1847,일상,시험,6565
1848,주말,여행,6564
1849,퇴근,성공,6564
1850,수업,성공,6560
1851,여름,맛집,6559
1852,카페,작년,6558
1853,시험,도착,6555
1854,카페,이해,6555
1855,옛날,시작,6554
1856,연락,공부,6553
1857,축하,오늘,6553
1858,카페,주도,6552
